"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Album_Name","1.0","Album_Name-{deezer_21806+musico_2546}","deezer_21806+musico_2546","{Phobia (Explicit Version)|Phobia (Explicit Version)}","Phobia (Explicit Version)",,
"Album_Name","0.0","Album_Name-{deezer_16581+musico_272}","deezer_16581+musico_272","{Red Pill Blues|Red Pill Blues (Deluxe)}","Red Pill Blues",,
"Album_Name","1.0","Album_Name-{deezer_22198+musico_4719}","deezer_22198+musico_4719","{Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","0.5","Album_Name-{deezer_3962+musico_502+musico_6799+musico_9413+musico_9414+musico_9415}","deezer_3962+musico_502+musico_6799+musico_9413+musico_9414+musico_9415","{Passion|Paris|Passionworks|Patches|Patches|Patches}","Paris",,
"Album_Name","1.0","Album_Name-{deezer_12091+musico_4210}","deezer_12091+musico_4210","{The Other Side|The Other Side}","The Other Side",,
"Album_Name","0.0","Album_Name-{deezer_25502+musico_10730}","deezer_25502+musico_10730","{Hooked On Classics Collection|Hooked On Classics}","Hooked On Classics",,
"Album_Name","0.75","Album_Name-{deezer_817+musico_1940+musico_1941+musico_1942}","deezer_817+musico_1940+musico_1941+musico_1942","{Love Stories|Love Story|Love Story|Love Story}","Love Story",,
"Album_Name","0.5","Album_Name-{deezer_16777+deezer_5540+musico_3551+musico_3552+musico_8983+musico_8984}","deezer_16777+deezer_5540+musico_3551+musico_3552+musico_8983+musico_8984","{All That You Can't Leave Behind|All The Young Dudes (Expanded Edition)|All That You Can't Leave Behind|All That You Can't Leave Behind|All The Young Dudes|All The Young Dudes}","All The Young Dudes",,
"Album_Name","1.0","Album_Name-{deezer_1020+deezer_1021+deezer_1022+deezer_18300+musico_5138+musico_5139}","deezer_1020+deezer_1021+deezer_1022+deezer_18300+musico_5138+musico_5139","{Crazy World|Crazy World|Crazy World|Crazy World|Crazy World|Crazy World}","Crazy World",,
"Album_Name","1.0","Album_Name-{deezer_23387+deezer_23607+deezer_23695+musico_9707+musico_9708+musico_9709+musico_9710}","deezer_23387+deezer_23607+deezer_23695+musico_9707+musico_9708+musico_9709+musico_9710","{Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)|Spanky's Greatest Hit(s)}","Spanky's Greatest Hit(s)",,
"Album_Name","0.8888888888888888","Album_Name-{deezer_11525+deezer_11526+deezer_11527+deezer_11528+deezer_11529+deezer_11530+deezer_11531+deezer_13839+musico_2591}","deezer_11525+deezer_11526+deezer_11527+deezer_11528+deezer_11529+deezer_11530+deezer_11531+deezer_13839+musico_2591","{Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs!|Zombies! Aliens! Vampires! Dinosaurs! And More!|Zombies! Aliens! Vampires! Dinosaurs!}","Zombies! Aliens! Vampires! Dinosaurs!",,
"Album_Name","1.0","Album_Name-{deezer_14780+musico_716}","deezer_14780+musico_716","{Double Dutchess|Double Dutchess}","Double Dutchess",,
"Album_Name","0.11650485436893204","Album_Name-{deezer_10740+deezer_11388+deezer_12503+deezer_12504+deezer_12763+deezer_12764+deezer_12765+deezer_12766+deezer_12767+deezer_12768+deezer_13365+deezer_13366+deezer_13367+deezer_1398+deezer_14358+deezer_14361+deezer_14464+deezer_14835+deezer_14842+deezer_15123+deezer_15163+deezer_15310+deezer_15662+deezer_15777+deezer_16248+deezer_16522+deezer_16675+deezer_17228+deezer_17592+deezer_18179+deezer_18365+deezer_18555+deezer_18602+deezer_19304+deezer_19364+deezer_19576+deezer_20220+deezer_21616+deezer_21955+deezer_22042+deezer_22403+deezer_23240+deezer_23477+deezer_23554+deezer_24325+deezer_24448+deezer_25015+deezer_2800+deezer_2804+deezer_2805+deezer_2806+deezer_5631+deezer_5632+deezer_5633+deezer_5641+deezer_5642+deezer_5986+deezer_6480+deezer_7431+deezer_8337+deezer_8338+deezer_8492+deezer_8688+deezer_8998+deezer_8999+musico_10590+musico_10591+musico_1075+musico_11181+musico_11217+musico_11218+musico_1151+musico_1342+musico_186+musico_187+musico_188+musico_2163+musico_2164+musico_2165+musico_295+musico_296+musico_297+musico_3179+musico_3180+musico_3852+musico_3853+musico_5474+musico_5475+musico_5476+musico_592+musico_593+musico_594+musico_595+musico_6568+musico_6569+musico_6963+musico_7277+musico_7278+musico_7279+musico_8192+musico_8922+musico_9254+musico_9255}","deezer_10740+deezer_11388+deezer_12503+deezer_12504+deezer_12763+deezer_12764+deezer_12765+deezer_12766+deezer_12767+deezer_12768+deezer_13365+deezer_13366+deezer_13367+deezer_1398+deezer_14358+deezer_14361+deezer_14464+deezer_14835+deezer_14842+deezer_15123+deezer_15163+deezer_15310+deezer_15662+deezer_15777+deezer_16248+deezer_16522+deezer_16675+deezer_17228+deezer_17592+deezer_18179+deezer_18365+deezer_18555+deezer_18602+deezer_19304+deezer_19364+deezer_19576+deezer_20220+deezer_21616+deezer_21955+deezer_22042+deezer_22403+deezer_23240+deezer_23477+deezer_23554+deezer_24325+deezer_24448+deezer_25015+deezer_2800+deezer_2804+deezer_2805+deezer_2806+deezer_5631+deezer_5632+deezer_5633+deezer_5641+deezer_5642+deezer_5986+deezer_6480+deezer_7431+deezer_8337+deezer_8338+deezer_8492+deezer_8688+deezer_8998+deezer_8999+musico_10590+musico_10591+musico_1075+musico_11181+musico_11217+musico_11218+musico_1151+musico_1342+musico_186+musico_187+musico_188+musico_2163+musico_2164+musico_2165+musico_295+musico_296+musico_297+musico_3179+musico_3180+musico_3852+musico_3853+musico_5474+musico_5475+musico_5476+musico_592+musico_593+musico_594+musico_595+musico_6568+musico_6569+musico_6963+musico_7277+musico_7278+musico_7279+musico_8192+musico_8922+musico_9254+musico_9255","{Trilla|Transformer|Trainwreck|Trainwreck|Trouble|Trouble|Trouble|Trouble|Trouble|Trouble|Trinity|Trinity|Trinity|Train|Trench|Trench|True|Traveller|Traveller|TRXYE|True|Trench|Trône|Troubadour|Tramp|Trouble|Trapt|Tracie|TRAUMA|Tracie|Try!|Trash|Trash|Trilogy|Trophies|Traveller|Triumph|Trustmaker|Troubadour|Transformer|Trafalgar|Treehouse|Transitus|True|Trilla|True|Trouble|Transform|truANT|truANT|truANT|Train|Train|Train|Transistor|Transistor|Tracks|Transform|Transatlanticism|Treasure|Treasure|Trampin'|Travelogue|Trouble|Trouble|Trouble|Trouble|TRXYE|Traces|Trilla|Trilla|Tribute|Trilogy|Trench|Trench|Trench|Troubadour|Troubadour|Troubadour|True|True|True|Trapt|Trapt|Tracie|Tracie|Trash|Trash|Trash|Traveller|Traveller|Traveller|Traveller|Tropico|Tropico|Trans|Triumph|Triumph|Triumph|Troubadour|Transformer|Trafalgar|Trafalgar}","True",,
"Album_Name","1.0","Album_Name-{deezer_18741+musico_5662}","deezer_18741+musico_5662","{G N' R Lies|G N' R Lies}","G N' R Lies",,
"Album_Name","1.0","Album_Name-{deezer_1230+deezer_1231+deezer_17161+deezer_17291+deezer_9457+deezer_9458+musico_6750+musico_9016+musico_9017}","deezer_1230+deezer_1231+deezer_17161+deezer_17291+deezer_9457+deezer_9458+musico_6750+musico_9016+musico_9017","{Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","0.0","Album_Name-{deezer_10778+musico_10085}","deezer_10778+musico_10085","{Soul Sista|Soul Sister}","Soul Sista",,
"Album_Name","0.0","Album_Name-{deezer_23748+deezer_6890+musico_10195}","deezer_23748+deezer_6890+musico_10195","{The Best Of Petula Clark|The Best of Eva Cassidy|The Best Of The Bob Crewe Generation: Music To Watch Girls By}","The Best of Eva Cassidy",,
"Album_Name","0.9","Album_Name-{deezer_11321+deezer_295+deezer_7976+deezer_7977+deezer_7978+deezer_7979+deezer_7980+deezer_7981+musico_4098+musico_4099}","deezer_11321+deezer_295+deezer_7976+deezer_7977+deezer_7978+deezer_7979+deezer_7980+deezer_7981+musico_4098+musico_4099","{The Essential Cypress Hill|The Essential Cyndi Lauper|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill|The Essential Cypress Hill}","The Essential Cypress Hill",,
"Album_Name","1.0","Album_Name-{deezer_157+deezer_201+deezer_202+deezer_203+musico_2924}","deezer_157+deezer_201+deezer_202+deezer_203+musico_2924","{A Public Affair|A Public Affair|A Public Affair|A Public Affair|A Public Affair}","A Public Affair",,
"Album_Name","0.4","Album_Name-{deezer_12478+deezer_2979+musico_1616+musico_8523+musico_8524}","deezer_12478+deezer_2979+musico_1616+musico_8523+musico_8524","{Motown Love|Motown Love|Modern Love|Mother Lode|Mother Lode}","Motown Love",,
"Album_Name","0.0","Album_Name-{deezer_5776+musico_8931}","deezer_5776+musico_8931","{I Can See Clearly Now (Expanded Edition)|I Can See Clearly Now}","I Can See Clearly Now",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_22970+deezer_23586+musico_10156}","deezer_22970+deezer_23586+musico_10156","{Hits And Highways Ahead|Higher And Higher|Higher And Higher}","Higher And Higher",,
"Album_Name","1.0","Album_Name-{deezer_5606+musico_3951+musico_3952+musico_3953}","deezer_5606+musico_3951+musico_3952+musico_3953","{Tyrese|Tyrese|Tyrese|Tyrese}","Tyrese",,
"Album_Name","1.0","Album_Name-{deezer_14933+deezer_15006+deezer_15016+musico_817+musico_818+musico_819+musico_820}","deezer_14933+deezer_15006+deezer_15016+musico_817+musico_818+musico_819+musico_820","{American Beauty/American Psycho|American Beauty/American Psycho|American Beauty/American Psycho|American Beauty/American Psycho|American Beauty/American Psycho|American Beauty/American Psycho|American Beauty/American Psycho}","American Beauty/American Psycho",,
"Album_Name","1.0","Album_Name-{deezer_19400+musico_4398+musico_4399+musico_4400}","deezer_19400+musico_4398+musico_4399+musico_4400","{Like a Virgin (Reissue)|Like a Virgin (Reissue)|Like a Virgin (Reissue)|Like a Virgin (Reissue)}","Like a Virgin (Reissue)",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_14459+deezer_9295+musico_10769+musico_627+musico_628+musico_629}","deezer_14459+deezer_9295+musico_10769+musico_627+musico_628+musico_629","{The Life Of Pablo|The Library Of Congress Recordings Vol. 1|The Light Of Smiles|The Life Of Pablo|The Life Of Pablo|The Life Of Pablo}","The Life Of Pablo",,
"Album_Name","0.5","Album_Name-{deezer_17800+deezer_18614+deezer_22476+deezer_23749+deezer_3024+deezer_3025+deezer_3142+deezer_5477+musico_11261+musico_3567}","deezer_17800+deezer_18614+deezer_22476+deezer_23749+deezer_3024+deezer_3025+deezer_3142+deezer_5477+musico_11261+musico_3567","{Anthology|Anytime|Anthology|Anthology|Anything|Anything|Anthology|Animal|Anytime|Anthology}","Animal",,
"Album_Name","1.0","Album_Name-{deezer_18890+musico_5829+musico_5830+musico_5831}","deezer_18890+musico_5829+musico_5830+musico_5831","{Permanent Vacation|Permanent Vacation|Permanent Vacation|Permanent Vacation}","Permanent Vacation",,
"Album_Name","1.0","Album_Name-{deezer_12801+deezer_4165+deezer_4166+musico_10263}","deezer_12801+deezer_4165+deezer_4166+musico_10263","{Woodstock Generation|Woodstock Generation|Woodstock Generation|Woodstock Generation}","Woodstock Generation",,
"Album_Name","0.5","Album_Name-{deezer_14348+deezer_19325+musico_7077+musico_7078}","deezer_14348+deezer_19325+musico_7077+musico_7078","{Killshot|KIRK|Kihntinued|Kihntinued}","KIRK",,
"Album_Name","0.0","Album_Name-{deezer_22109+musico_6333+musico_8876}","deezer_22109+musico_6333+musico_8876","{Living in the Past|Living In The Background|Living In The Material World (Remastered)}","Living in the Past",,
"Album_Name","0.2857142857142857","Album_Name-{deezer_16247+deezer_22689+deezer_6339+musico_11228+musico_6651+musico_7127+musico_7128}","deezer_16247+deezer_22689+deezer_6339+musico_11228+musico_6651+musico_7127+musico_7128","{Projections|Prequelle|Priceless|Priceless|Primitive|Premonition|Premonition}","Primitive",,
"Album_Name","0.5","Album_Name-{deezer_14870+deezer_19814+musico_4431+musico_4432}","deezer_14870+deezer_19814+musico_4431+musico_4432","{Whisper|Whammy!|Whaler|Whaler}","Whaler",,
"Album_Name","0.4861111111111111","Album_Name-{deezer_11756+deezer_11757+deezer_12542+deezer_13292+deezer_13293+deezer_13294+deezer_13295+deezer_13296+deezer_13297+deezer_14326+deezer_14365+deezer_14366+deezer_14382+deezer_14401+deezer_14402+deezer_14403+deezer_14410+deezer_14412+deezer_14413+deezer_14414+deezer_14415+deezer_1553+deezer_1554+deezer_16288+deezer_19250+deezer_19285+deezer_19385+deezer_20441+deezer_20476+deezer_26190+deezer_2980+deezer_3954+deezer_3955+deezer_3956+deezer_3957+deezer_3958+deezer_3959+deezer_3960+deezer_7189+deezer_9258+musico_116+musico_117+musico_118+musico_119+musico_120+musico_121+musico_122+musico_123+musico_124+musico_125+musico_126+musico_127+musico_128+musico_129+musico_130+musico_131+musico_132+musico_133+musico_134+musico_135+musico_136+musico_137+musico_175+musico_176+musico_3363+musico_3364+musico_3641+musico_6264+musico_6265+musico_6266+musico_6267+musico_6268}","deezer_11756+deezer_11757+deezer_12542+deezer_13292+deezer_13293+deezer_13294+deezer_13295+deezer_13296+deezer_13297+deezer_14326+deezer_14365+deezer_14366+deezer_14382+deezer_14401+deezer_14402+deezer_14403+deezer_14410+deezer_14412+deezer_14413+deezer_14414+deezer_14415+deezer_1553+deezer_1554+deezer_16288+deezer_19250+deezer_19285+deezer_19385+deezer_20441+deezer_20476+deezer_26190+deezer_2980+deezer_3954+deezer_3955+deezer_3956+deezer_3957+deezer_3958+deezer_3959+deezer_3960+deezer_7189+deezer_9258+musico_116+musico_117+musico_118+musico_119+musico_120+musico_121+musico_122+musico_123+musico_124+musico_125+musico_126+musico_127+musico_128+musico_129+musico_130+musico_131+musico_132+musico_133+musico_134+musico_135+musico_136+musico_137+musico_175+musico_176+musico_3363+musico_3364+musico_3641+musico_6264+musico_6265+musico_6266+musico_6267+musico_6268","{Screamadelica|Screamadelica|Schmack!|Schizophrenic|Schizophrenic|Schizophrenic|Schizophrenic|Schizophrenic|Schizophrenic|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Schizophonia|Schizophonia|Screamadelica|Scarecrow|Scarecrow|Scarecrow|Scrapbook|Scorcha|Schizophrenic|Scream|Schizophonic|Schizophonic|Schizophonic|Schizophonic|Schizophonic|Schizophonic|Schizophonic|Scott|Scream|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scorpion|Scream|Scream|Schizophrenic|Schizophrenic|Scorpion|Scarecrow|Scarecrow|Scarecrow|Scarecrow|Scarecrow}","Scott",,
"Album_Name","1.0","Album_Name-{deezer_21725+musico_8451}","deezer_21725+musico_8451","{Still Caught Up|Still Caught Up}","Still Caught Up",,
"Album_Name","0.6","Album_Name-{deezer_19043+deezer_20344+deezer_2567+deezer_6520+musico_8763}","deezer_19043+deezer_20344+deezer_2567+deezer_6520+musico_8763","{La Bamba|Larsen/Feiten Band|Laid Back|Laid Back|Laid Back}","La Bamba",,
"Album_Name","1.0","Album_Name-{deezer_18794+musico_101+musico_102+musico_103}","deezer_18794+musico_101+musico_102+musico_103","{Future & Juice WRLD Present... WRLD ON DRUGS|Future & Juice WRLD Present... WRLD ON DRUGS|Future & Juice WRLD Present... WRLD ON DRUGS|Future & Juice WRLD Present... WRLD ON DRUGS}","Future & Juice WRLD Present... WRLD ON DRUGS",,
"Album_Name","1.0","Album_Name-{deezer_19696+musico_6748}","deezer_19696+musico_6748","{Cheat the Night|Cheat the Night}","Cheat the Night",,
"Album_Name","1.0","Album_Name-{deezer_16307+musico_2652+musico_2653+musico_2654}","deezer_16307+musico_2652+musico_2653+musico_2654","{Danity Kane|Danity Kane|Danity Kane|Danity Kane}","Danity Kane",,
"Album_Name","0.0","Album_Name-{deezer_5050+musico_9791}","deezer_5050+musico_9791","{Who Knows Who Cares|Who Knows Where The Time Goes}","Who Knows Who Cares",,
"Album_Name","1.0","Album_Name-{deezer_25822+musico_9742+musico_9743+musico_9744}","deezer_25822+musico_9742+musico_9743+musico_9744","{20/20 (Remastered)|20/20 (Remastered)|20/20 (Remastered)|20/20 (Remastered)}","20/20 (Remastered)",,
"Album_Name","1.0","Album_Name-{deezer_15224+deezer_15401+musico_1212+musico_1213+musico_1214}","deezer_15224+deezer_15401+musico_1212+musico_1213+musico_1214","{Two Lanes Of Freedom|Two Lanes Of Freedom|Two Lanes Of Freedom|Two Lanes Of Freedom|Two Lanes Of Freedom}","Two Lanes Of Freedom",,
"Album_Name","0.75","Album_Name-{deezer_18246+deezer_5710+musico_5071+musico_5072}","deezer_18246+deezer_5710+musico_5071+musico_5072","{Another Minute|Angel Milk|Another Minute|Another Minute}","Angel Milk",,
"Album_Name","1.0","Album_Name-{deezer_21161+musico_8147+musico_8148}","deezer_21161+musico_8147+musico_8148","{Summertime Dream|Summertime Dream|Summertime Dream}","Summertime Dream",,
"Album_Name","0.32","Album_Name-{deezer_10349+deezer_10350+deezer_10351+deezer_10352+deezer_10353+deezer_10354+deezer_10355+deezer_10356+deezer_10947+deezer_10948+deezer_10949+deezer_1343+deezer_16348+deezer_18550+deezer_18569+deezer_22650+deezer_23093+deezer_25658+deezer_822+deezer_823+deezer_8765+deezer_8766+deezer_8767+musico_10731+musico_6613}","deezer_10349+deezer_10350+deezer_10351+deezer_10352+deezer_10353+deezer_10354+deezer_10355+deezer_10356+deezer_10947+deezer_10948+deezer_10949+deezer_1343+deezer_16348+deezer_18550+deezer_18569+deezer_22650+deezer_23093+deezer_25658+deezer_822+deezer_823+deezer_8765+deezer_8766+deezer_8767+musico_10731+musico_6613","{Analogue|Analogue|Analogue|Analogue|Analogue|Analogue|Analogue|Analogue|Anthology|Anthology|Anthology|Antenna|Ananda|Anthology|Angélica|Anthology|Anthology|Anthology|Anggun|Anggun|Antidotes|Antidotes|Antidotes|Anthology|Animalize}","Anggun",,
"Album_Name","0.5","Album_Name-{deezer_15606+deezer_18748+deezer_25933+deezer_4464+deezer_4465+deezer_4466+deezer_6721+musico_1814+musico_1815+musico_1816+musico_8883+musico_8884+musico_8885+musico_8886}","deezer_15606+deezer_18748+deezer_25933+deezer_4464+deezer_4465+deezer_4466+deezer_6721+musico_1814+musico_1815+musico_1816+musico_8883+musico_8884+musico_8885+musico_8886","{Battle Studies|Back Stabbers|Baker Street|Battle Studies|Battle Studies|Battle Studies|Ballroom Stories|Battle Studies|Battle Studies|Battle Studies|Back Stabbers|Back Stabbers|Back Stabbers|Back Stabbers}","Baker Street",,
"Album_Name","0.0","Album_Name-{deezer_23786+musico_5658}","deezer_23786+musico_5658","{Got To Be There|Good To Be Back}","Good To Be Back",,
"Album_Name","0.42857142857142855","Album_Name-{deezer_20816+deezer_23071+musico_1043+musico_2166+musico_4090+musico_7766+musico_7767}","deezer_20816+deezer_23071+musico_1043+musico_2166+musico_4090+musico_7766+musico_7767","{Son Of A Son Of A Sailor|Son of a Watchmaker|Sound Of A Woman|Son Of A Preacher Man|Soul Of A Woman|Son Of A Son Of A Sailor|Son Of A Son Of A Sailor}","Soul Of A Woman",,
"Album_Name","0.0","Album_Name-{deezer_19072+musico_2839}","deezer_19072+musico_2839","{Hysteria|Hypnotize}","Hysteria",,
"Album_Name","1.0","Album_Name-{deezer_24234+deezer_25679+deezer_25910+deezer_25922+musico_10893+musico_10894}","deezer_24234+deezer_25679+deezer_25910+deezer_25922+musico_10893+musico_10894","{Help! (Remastered)|Help! (Remastered)|Help! (Remastered)|Help! (Remastered)|Help! (Remastered)|Help! (Remastered)}","Help! (Remastered)",,
"Album_Name","0.18181818181818182","Album_Name-{deezer_20434+deezer_25150+deezer_25761+deezer_4497+deezer_9369+musico_6694+musico_6798+musico_7486+musico_8468+musico_9000+musico_9001}","deezer_20434+deezer_25150+deezer_25761+deezer_4497+deezer_9369+musico_6694+musico_6798+musico_7486+musico_8468+musico_9000+musico_9001","{Cat in the Hat|Candle In The Wind 1997 / Something About ...|Candles In The Rain|Caught in the Rain EP|Caught In The Trees|Caught In The Act - Live|Caught in the Game|Cat in the Hat|Caught In The Act|Caught In The Act (Live/Remastered)|Caught In The Act (Live/Remastered)}","Cat in the Hat",,
"Album_Name","1.0","Album_Name-{deezer_21601+musico_11180}","deezer_21601+musico_11180","{Joe Cocker's Greatest Hits|Joe Cocker's Greatest Hits}","Joe Cocker's Greatest Hits",,
"Album_Name","1.0","Album_Name-{deezer_23267+musico_719+musico_720+musico_721}","deezer_23267+musico_719+musico_720+musico_721","{Mind Of Mine (Deluxe Edition)|Mind Of Mine (Deluxe Edition)|Mind Of Mine (Deluxe Edition)|Mind Of Mine (Deluxe Edition)}","Mind Of Mine (Deluxe Edition)",,
"Album_Name","0.7142857142857143","Album_Name-{deezer_14864+deezer_2749+musico_4367+musico_520+musico_521+musico_522+musico_523}","deezer_14864+deezer_2749+musico_4367+musico_520+musico_521+musico_522+musico_523","{The First Time|The First Tindersticks Album|The Final Tic|The First Time|The First Time|The First Time|The First Time}","The Final Tic",,
"Album_Name","0.21428571428571427","Album_Name-{deezer_15168+deezer_16693+deezer_17269+deezer_19847+deezer_2179+deezer_24095+deezer_7327+deezer_7328+musico_3869+musico_3977+musico_3978+musico_8298+musico_9123+musico_9124}","deezer_15168+deezer_16693+deezer_17269+deezer_19847+deezer_2179+deezer_24095+deezer_7327+deezer_7328+musico_3869+musico_3977+musico_3978+musico_8298+musico_9123+musico_9124","{AM|AMAZING|Americana|AM|Amputechture|AMERICA|Amorica.|Amorica.|Amplified|Americana|Americana|Amigos|America|America}","AM",,
"Album_Name","0.0","Album_Name-{deezer_17439+musico_4143}","deezer_17439+musico_4143","{Best Of Both Worlds|Best of Both Worlds}","Best of Both Worlds",,
"Album_Name","0.7142857142857143","Album_Name-{deezer_18857+deezer_9934+deezer_9935+deezer_9936+deezer_9937+deezer_9938+musico_5801}","deezer_18857+deezer_9934+deezer_9935+deezer_9936+deezer_9937+deezer_9938+musico_5801","{Close (Expanded Edition)|Clarity (Expanded Edition)|Clarity (Expanded Edition)|Clarity (Expanded Edition)|Clarity (Expanded Edition)|Clarity (Expanded Edition)|Close (Expanded Edition)}","Close (Expanded Edition)",,
"Album_Name","1.0","Album_Name-{deezer_8890+deezer_8891+musico_2712+musico_2713}","deezer_8890+deezer_8891+musico_2712+musico_2713","{Bittersweet World|Bittersweet World|Bittersweet World|Bittersweet World}","Bittersweet World",,
"Album_Name","0.5625","Album_Name-{deezer_12854+deezer_12855+deezer_12856+deezer_12857+deezer_12858+deezer_12859+deezer_12860+deezer_12861+deezer_12862+deezer_14423+deezer_1642+deezer_19495+deezer_22036+deezer_4691+musico_269+musico_8963}","deezer_12854+deezer_12855+deezer_12856+deezer_12857+deezer_12858+deezer_12859+deezer_12860+deezer_12861+deezer_12862+deezer_14423+deezer_1642+deezer_19495+deezer_22036+deezer_4691+musico_269+musico_8963","{The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Saved|The World Is Yours|The World Is Yours|The Word Is Out|The World is a Ghetto|The World Is Yours – The Anthology 1968-1976|The World Is Yours|The World is a Ghetto}","The Word Is Out",,
"Album_Name","1.0","Album_Name-{deezer_3209+musico_11234}","deezer_3209+musico_11234","{The First Lady|The First Lady}","The First Lady",,
"Album_Name","1.0","Album_Name-{deezer_22581+musico_9367}","deezer_22581+musico_9367","{Very Dionne|Very Dionne}","Very Dionne",,
"Album_Name","0.11764705882352941","Album_Name-{deezer_11922+deezer_14275+deezer_14460+deezer_15421+deezer_15690+deezer_15974+deezer_16247+deezer_16793+deezer_18566+deezer_20504+deezer_22689+deezer_23865+deezer_24048+deezer_24216+deezer_26022+deezer_546+deezer_624+deezer_6339+deezer_9775+deezer_9776+deezer_9777+deezer_9778+musico_10927+musico_10928+musico_11148+musico_11228+musico_5721+musico_5722+musico_6340+musico_6358+musico_6651+musico_6879+musico_7127+musico_7128}","deezer_11922+deezer_14275+deezer_14460+deezer_15421+deezer_15690+deezer_15974+deezer_16247+deezer_16793+deezer_18566+deezer_20504+deezer_22689+deezer_23865+deezer_24048+deezer_24216+deezer_26022+deezer_546+deezer_624+deezer_6339+deezer_9775+deezer_9776+deezer_9777+deezer_9778+musico_10927+musico_10928+musico_11148+musico_11228+musico_5721+musico_5722+musico_6340+musico_6358+musico_6651+musico_6879+musico_7127+musico_7128","{Proud|Problems|Preach|Promises|Pray|Pressure|Projections|Prayer|Promise|Prince|Prequelle|Prism|Progressions|Prism|Pricele$$|Prostitute|Pride|Priceless|Protection|Protection|Protection|Protection|Pricele$$|Pricele$$|Provision|Priceless|Pride|Pride|Promise|Premonition|Primitive|Pride|Premonition|Premonition}","Pray",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_16398+deezer_24455+musico_2750}","deezer_16398+deezer_24455+musico_2750","{Laugh Now, Cry Later|Laugh Now Cry Later|Laugh Now, Cry Later}","Laugh Now Cry Later",,
"Album_Name","0.5","Album_Name-{deezer_20622+deezer_22384+deezer_4979+musico_10852}","deezer_20622+deezer_22384+deezer_4979+musico_10852","{Let It Be Me - EP|Let It Be (Remastered)|Let It Be Me|Let It Be (Remastered)}","Let It Be Me",,
"Album_Name","1.0","Album_Name-{deezer_19621+musico_6683}","deezer_19621+musico_6683","{High 'N' Dry|High 'N' Dry}","High 'N' Dry",,
"Album_Name","0.3076923076923077","Album_Name-{deezer_13343+deezer_13344+deezer_1360+deezer_1361+deezer_1362+deezer_1363+deezer_14286+deezer_14287+deezer_15689+deezer_15699+deezer_25528+musico_725+musico_8198}","deezer_13343+deezer_13344+deezer_1360+deezer_1361+deezer_1362+deezer_1363+deezer_14286+deezer_14287+deezer_15689+deezer_15699+deezer_25528+musico_725+musico_8198","{Carnavas|Carnavas|Casino|Casino|Casino|Casino|Camila|Camila|CALM|Carolina|Caddyshack|California|Catfish}","CALM",,
"Album_Name","0.2222222222222222","Album_Name-{deezer_17495+deezer_17733+deezer_23734+deezer_6138+musico_4204+musico_4205+musico_4763+musico_5012+musico_5344}","deezer_17495+deezer_17733+deezer_23734+deezer_6138+musico_4204+musico_4205+musico_4763+musico_5012+musico_5344","{Return of the Mack|Return Of The Rentals|Records of the SMP|Reflections of The Marmalade (Original Recordings)|Return Of The Mack|Return Of The Mack|Return of the Boom Bap|Return Of The Product|Refugees Of The Heart}","Return of the Mack",,
"Album_Name","1.0","Album_Name-{deezer_21794+musico_9887}","deezer_21794+musico_9887","{Disraeli Gears|Disraeli Gears}","Disraeli Gears",,
"Album_Name","1.0","Album_Name-{deezer_15948+musico_2120+musico_2121+musico_2122}","deezer_15948+musico_2120+musico_2121+musico_2122","{Circus (Deluxe Version)|Circus (Deluxe Version)|Circus (Deluxe Version)|Circus (Deluxe Version)}","Circus (Deluxe Version)",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_23073+musico_1061+musico_1062}","deezer_23073+musico_1061+musico_1062","{Basic Black|Bad Blood|Bad Blood}","Bad Blood",,
